index,wine_name,wine_region,wine_country,wine_rating,wine_reviews,wine_price,wine_link
311,Blackwood Park Riesling 2006,Mitchelton,Australia,3.7,254,"45,836",https://www.vivino.com/mitchelton-blackwood-park-riesling/w/1212235?year=2006&price_id=2873746
312,Würzburger Silvaner Trocken 2012,Juliusspital,Germany,3.6,253,"57,503",https://www.vivino.com/juliusspital-wurzburger-silvaner-trocken/w/1216140?year=2012&price_id=2873735
313,Niederhäuser Felsensteyer Riesling Trocken 2022,Jakob Schneider,Germany,3.8,252,"23,668",https://www.vivino.com/weingut-jakob-schneider-niederhauser-felsensteyer-riesling-trocken/w/3756275?year=2022&price_id=35951479
314,Tokaji Muscat Lunel Semi Dry 2013,Pannon,Hungary,3.7,250,"35,002",https://www.vivino.com/tokaji-semi-sweet-white-muscat-lunel/w/1817796?year=2013&price_id=14650371
315,Greco Di Tufo Cutizzi 2022,Feudi di San Gregorio,Italy,4.0,250,"24,099",https://www.vivino.com/feudi-di-san-gregorio-greco-di-tufo-cutizzi/w/1226616?year=2022&price_id=36736875
316,Lovat Vineyard Gewürztraminer 2022,Dry River,New Zealand,4.1,249,"51,945",https://www.vivino.com/dry-river-wines-limited-lovat-vineyard-gewurztraminer/w/1651985?year=2022&price_id=33554780
317,Dry Furmint 2012,Grand Tokaj,Hungary,3.7,249,"49,169",https://www.vivino.com/grand-tokaj-dry-furmint/w/9442331?year=2012&price_id=24227228
318,Pinot Blanc 2022,Mt Rosa,New Zealand,4.0,248,"32,978",https://www.vivino.com/mt-rosa-pinot-blanc/w/1914961?year=2022&price_id=33347473
319,Blanc de Noir 2023,Te Kano,New Zealand,4.0,248,"27,205",https://www.vivino.com/te-kano-blanc-de-noir/w/7022751?year=2023&price_id=35157549
320,Sauvignon Blanc 2023,Mudbrick Vineyard,New Zealand,4.0,247,"32,153",https://www.vivino.com/mudbrick-marlborough-sauvignon-blanc/w/1526401?year=2023&price_id=36237485
321,Les Monts Damnés Sancerre 2014,Pascal Cotat,France,4.1,246,"111,294",https://www.vivino.com/pascal-cotat-les-monts-damnes-sancerre/w/100777?year=2014&price_id=36650292
322,Bin 311 Chardonnay 2015,Penfolds,Australia,3.8,246,"100,006",https://www.vivino.com/penfolds-bin-311-chardonnay/w/1249?year=2015&price_id=30195053
323,Bourgogne Chardonnay 2001,La Buxynoise,France,3.6,244,"25,001",https://www.vivino.com/la-buxynoise-bourgogne-chardonnay/w/2045988?year=2001&price_id=7953610
324,Tralivio 2020,Sartarelli,Italy,3.8,244,"30,717",https://www.vivino.com/sartarelli-tralivio/w/85567?year=2020&price_id=36485656
325,Domaene Gobelsburg Riesling 2018,Schloss Gobelsburg,Austria,4.0,243,"41,252",https://www.vivino.com/schloss-gobelsburg-domaene-gobelsburg-riesling/w/20132?year=2018&price_id=24742558
326,Higueruela Sauvignon Blanc - Verdejo 2013,Bodegas Tintoralba,Spain,3.3,243,"23,751",https://www.vivino.com/bodegas-tintoralba-higueruela-sauvignon-blanc-verdejo/w/1829741?year=2013&price_id=7953830
327,Chenin Blanc 2018,Protea,South Africa,3.7,242,"27,085",https://www.vivino.com/za-protea-chenin-blanc-coastal-region/w/2714672?year=2018&price_id=19011281
328,Cardellino Chardonnay 2022,Elena Walch,Italy,4.0,242,"38,567",https://www.vivino.com/elena-walch-cardellino-chardonnay/w/1762972?year=2022&price_id=36485684
329,Pinot Gris 2023,Dry River,New Zealand,4.1,241,"59,367",https://www.vivino.com/dry-river-wines-limited-pinot-gris/w/1852046?year=2023&price_id=36685398
330,Pinot Gris 2022,Dry River,New Zealand,4.1,241,"59,367",https://www.vivino.com/dry-river-wines-limited-pinot-gris/w/1852046?year=2022&price_id=33554803
331,Reserve Chardonnay 2007,Barkan,Israel,3.6,240,"53,336",https://www.vivino.com/barkan-reserve-chardonnay/w/2259009?year=2007&price_id=14541188
332,Inspiration Liebfraumilch 2015,HXM,Germany,3.5,240,"20,834",https://www.vivino.com/hxm-inspiration-liebfraumilch/w/2119605?year=2015&price_id=10084582
333,Talinay Coastal Limestone Vineyard Sauvignon Blanc 2013,Tabali,Chile,3.8,238,"61,670",https://www.vivino.com/tabali-talinay-coastal-limestone-vineyard-sauvignon-blanc/w/1611997?year=2013&price_id=16730250
334,Madonna Kabinett 2004,P. J. Valckenberg,Germany,3.8,238,"31,252",https://www.vivino.com/pj-valckenberg-gmbh-madonna-kabinett/w/65644?year=2004&price_id=10940308
335,Montefalco Bianco 2022,Arnaldo-Caprai,Italy,3.7,237,"16,249",https://www.vivino.com/arnaldo-caprai-montefalco-bianco/w/3392615?year=2022&price_id=33877160
336,Chardonnay 2020,Dog Point,New Zealand,4.0,237,"41,224",https://www.vivino.com/dog-point-chardonnay/w/79392?year=2020&price_id=32576084
337,Chardonnay 2005,Eos Estate,United States,3.5,235,"37,502",https://www.vivino.com/eos-estate-winery-chardonnay/w/1671035?year=2005&price_id=2873793
338,Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2011,Château Couhins-Lurton,France,3.8,235,"131,257",https://www.vivino.com/chateau-couhins-lurton-pessac-leognan-blanc-grand-cru-classe-de-graves/w/2011856?year=2011&price_id=7953678
339,Home Chardonnay 2021,Black Estate,New Zealand,3.9,235,"37,101",https://www.vivino.com/black-estate-home-chardonnay/w/4227746?year=2021&price_id=30571663
340,Gavi 2006,Cascina Degli Ulivi,Italy,3.6,235,"41,669",https://www.vivino.com/cascina-degli-ulivi-gavi/w/1147765?year=2006&price_id=2895060
341,Cuvée L. C. Chablis 2000,La Chablisienne,France,3.7,235,"31,668",https://www.vivino.com/la-chablisienne-cuvee-l-c-chablis/w/1200207?year=2000&price_id=7944029
342,Platinum Riesling 2016,Peter Mertes,Germany,3.8,233,"22,918",https://www.vivino.com/peter-mertes-platinum-riesling/w/1148807?year=2016&price_id=14650490
343,Falanghina Serrocielo 2014,Feudi di San Gregorio,Italy,3.7,232,"61,670",https://www.vivino.com/feudi-di-san-gregorio-falanghina-serrocielo/w/1631655?year=2014&price_id=7943983
344,Winemakers Reserve Chardonnay 2019,Esk Valley,New Zealand,4.0,231,"36,276",https://www.vivino.com/esk-valley-winemakers-reserve-chardonnay/w/2396292?year=2019&price_id=28582636
345,Ungeheuer GG 2015,Von Winning,Germany,4.3,229,"95,797",https://www.vivino.com/de-von-winning-ungeheuer-gg/w/2639855?year=2015&price_id=14541891
346,Chablis Premier Cru 'Vau de Vey' 2013,Jean-Marc Brocard,France,4.0,228,"70,837",https://www.vivino.com/jean-marc-brocard-chablis-premier-cru-vau-de-vey/w/1385279?year=2013&price_id=7943981
347,Pinot Gris 2022,Mudbrick Vineyard,New Zealand,3.8,226,"32,153",https://www.vivino.com/mudbrick-marlborough-pinot-gris/w/1967068?year=2022&price_id=33589765
348,Gimblett Gravels Les Beaux Cailloux 2019,Craggy Range,New Zealand,4.3,225,"164,922",https://www.vivino.com/craggy-range-gimblett-gravels-les-beaux-cailloux/w/79638?year=2019&price_id=25478344
349,Portrait Dry Riesling 2016,Peter Lehmann,Australia,3.5,225,"31,252",https://www.vivino.com/peter-lehmann-portrait-dry-riesling/w/1866649?year=2016&price_id=15542079
350,Gimblett Gravels Les Beaux Cailloux 2018,Craggy Range,New Zealand,4.3,225,"164,922",https://www.vivino.com/craggy-range-gimblett-gravels-les-beaux-cailloux/w/79638?year=2018&price_id=22579435
351,Duffers Creek Riesling 2019,Domain Road Vineyard,New Zealand,3.7,225,"22,257",https://www.vivino.com/domain-road-duffers-creek-riesling/w/1291883?year=2019&price_id=31388364
352,Pedregoso Gran Reserva Sauvignon Blanc 2017,Tabali,Chile,3.5,225,"31,252",https://www.vivino.com/tabali-pedregoso-gran-reserva-sauvignon-blanc/w/5087741?year=2017&price_id=16730105
353,Brookdale Sémillon 2012,Tyrrell's,Australia,3.5,224,"50,003",https://www.vivino.com/tyrrell-s-brookdale-semillon/w/2537136?year=2012&price_id=2754246
354,Madonna Auslese 2005,P. J. Valckenberg,Germany,3.7,223,"39,586",https://www.vivino.com/pj-valckenberg-gmbh-madonna-auslese/w/1264645?year=2005&price_id=2804928
355,June's Vineyard Riesling 2012,13th Street,Canada,3.5,222,"45,002",https://www.vivino.com/thirteen-th-street-niagara-peninsula-june-s-vineyard-riesling/w/1115199?year=2012&price_id=14541940
356,Chardonnay 2011,Marina Cvetić,Italy,4.1,220,"93,755",https://www.vivino.com/marina-cvetic-chardonnay/w/93051?year=2011&price_id=14541509
357,Contessa Entellina Chiarandà 2018,Donnafugata,Italy,4.1,219,"53,406",https://www.vivino.com/donnafugata-contessa-entellina-chiaranda/w/4788?year=2018&price_id=36485682
358,Pinot Gris Sur Lie 2022,Chard Farm,New Zealand,3.8,218,"23,082",https://www.vivino.com/chard-farm-pinot-gris-sur-lie/w/83452?year=2022&price_id=31314071
359,Pinot Gris Sur Lie 2023,Chard Farm,New Zealand,3.8,218,"23,082",https://www.vivino.com/chard-farm-pinot-gris-sur-lie/w/83452?year=2023&price_id=34789813
360,Sauvignon Blanc 2023,Dog Point,New Zealand,3.9,216,"24,731",https://www.vivino.com/dog-point-sauvignon-blanc/w/79385?year=2023&price_id=34540052
361,Inspiration Riesling 2015,HXM,Germany,3.7,216,"25,001",https://www.vivino.com/hxm-inspiration-riesling/w/2400664?year=2015&price_id=10084553
362,Chardonnay 2022,Carrick,New Zealand,3.8,216,"32,153",https://www.vivino.com/carrick-wines-chardonnay-bannockburn/w/95033?year=2022&price_id=36362999
363,Moutere Pinot Gris 2022,Neudorf Vineyards,New Zealand,3.9,215,"27,205",https://www.vivino.com/neudorf-moutere-pinot-gris/w/42784?year=2022&price_id=32222003
364,Sonoma County Sauvignon Blanc 2015,Château St. Jean,United States,3.5,213,"45,002",https://www.vivino.com/chateau-st-jean-sonoma-county-sauvignon-blanc/w/4303192?year=2015&price_id=17465453
365,Monarch Vidal 2012,Pelee Island Winery,Canada,3.4,211,"28,335",https://www.vivino.com/pelee-island-winery-monarch-vidal/w/2224037?year=2012&price_id=4394312
366,Zomborka Furmint 2013,Gróf Degenfeld,Hungary,3.9,211,"61,670",https://www.vivino.com/degenfeld-zomborka-furmint/w/3922357?year=2013&price_id=9094627
367,Riserva Trebbiano 2020,Marina Cvetić,Italy,4.2,211,"53,273",https://www.vivino.com/marina-cvetic-riserva-trebbiano/w/2526510?year=2020&price_id=36485512
368,Reserva Viognier 2014,Tabali,Chile,3.7,210,"31,252",https://www.vivino.com/tabali-reserva-viognier/w/1676503?year=2014&price_id=7944071
369,Chardonnay 2017,Jacob's Creek,Australia,3.1,210,"18,293",https://www.vivino.com/jacob-s-creek-chardonnay/w/2706?year=2017&price_id=16375730
370,Aurel Blanc 2017,Domaine Les Aurelles,France,4.2,209,"191,678",https://www.vivino.com/fr-domaine-les-aurelles-aurel-blanc/w/2424533?year=2017&price_id=35429542
371,Chardonnay Friuli Grave 2004,Pighin,Italy,3.7,209,"31,252",https://www.vivino.com/fernando-pighin-chardonnay-friuli-grave/w/22559?year=2004&price_id=2873860
372,Gewürztraminer 2018,Blue Nun,Germany,3.9,207,"25,001",https://www.vivino.com/blue-nun-gewurztraminer/w/1247743?year=2018&price_id=32072761
373,Riesling 2019,Gibbston Valley,New Zealand,3.9,206,"24,731",https://www.vivino.com/gibbston-valley-riesling/w/1145550?year=2019&price_id=35494607
374,Feinherb Riesling 2014,Abtei Himmerod,Germany,3.5,206,"29,168",https://www.vivino.com/abtei-himmerod-feinherb-riesling/w/1270826?year=2014&price_id=10084564
375,Capo Martino 2013,Jermann,Italy,4.2,205,"97,627",https://www.vivino.com/jermann-capo-martino/w/79526?year=2013&price_id=36485540
376,The Paper Nautilus Sauvignon Blanc 2022,Nautilus,New Zealand,4.1,205,"29,679",https://www.vivino.com/nautilus-estate-the-paper-nautilus-sauvignon-blanc/w/4967287?year=2022&price_id=36378979
377,Virtuoso Chardonnay 2019,Pegasus Bay,New Zealand,4.1,203,"98,950",https://www.vivino.com/pegasus-bay-winery-virtuoso-chardonnay/w/1553970?year=2019&price_id=28932319
378,Riesling Alsace Signature 2018,Wolfberger,France,3.7,202,"43,752",https://www.vivino.com/wolfberger-riesling-alsace-signature/w/1145223?year=2018&price_id=21687582
379,Vitral Reserva Sauvignon Blanc 2015,Viña Maipo,Chile,3.4,202,"24,168",https://www.vivino.com/vina-maipo-vitral-reserva-sauvignon-blanc/w/68074?year=2015&price_id=8239067
380,Quercus Pouilly-Fumé 2021,Tinel-Blondelet,France,4.2,202,"51,937",https://www.vivino.com/tinel-blondelet-quercus-pouilly-fume/w/1992562?year=2021&price_id=33696582
381,Cenaja Vermentino 2007,Torre a Cenaia,Italy,3.7,201,"43,752",https://www.vivino.com/torre-cenaia-cenaja-vermentino-costa-toscana/w/1755203?year=2007&price_id=2873684
382,Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2017,Domaine de Chevalier,France,4.2,201,"126,133",https://www.vivino.com/domaine-de-chevalier-pessac-leognan-blanc-grand-cru-classe-de-graves/w/1197479?year=2017&price_id=35422956
383,Cavallo Delle Fate Grillo 2013,Tenuta Regaleali,Italy,3.5,200,"45,836",https://www.vivino.com/tenuta-regaleali-cavallo-delle-fate-grillo/w/1630182?year=2013&price_id=13611928
384,Pinot Blanc 2003,P. J. Valckenberg,Germany,3.8,198,"25,001",https://www.vivino.com/pj-valckenberg-gmbh-pinot-blanc/w/2143166?year=2003&price_id=2804919
385,Chablis Premier Cru 'Butteaux' 2015,Raveneau,France,4.5,198,"756,798",https://www.vivino.com/raveneau-chablis-premier-cru-butteaux/w/1196505?year=2015&price_id=30571769
386,50 Reasons Sauvignon Blanc 2014,Neleman,Spain,3.3,197,"36,669",https://www.vivino.com/neleman-fifty-reasons-sauvignon-blanc/w/5368488?year=2014&price_id=14539410
387,Wild Sauvignon 2022,Greywacke,New Zealand,4.1,197,"32,153",https://www.vivino.com/greywacke-kevin-judd-wild-sauvignon/w/1756010?year=2022&price_id=35938638
388,Nussberg Wiener Gemischter Satz 2016,Wieninger,Austria,3.8,195,"66,670",https://www.vivino.com/wieninger-nussberg-wiener-gemischter-satz/w/1128168?year=2016&price_id=23033799
389,Toscana Spartito di Castellare 2014,Castellare,Italy,3.7,195,"62,503",https://www.vivino.com/castellare-di-castellina-toscana-spartito-di-castellare/w/1925698?year=2014&price_id=14539554
390,Serriger Schloss Saarsteiner Riesling Auslese 2011,Schloss Saarstein,Germany,4.2,194,"104,172",https://www.vivino.com/weingut-schloss-saarstein-serriger-schloss-saarsteiner-riesling-auslese/w/5181193?year=2011&price_id=14650547
391,Gran Reserva Chardonnay 2018,Tarapacá,Chile,3.8,194,"41,252",https://www.vivino.com/tarapaca-gran-reserva-chardonnay/w/1162632?year=2018&price_id=23660425
392,Pinot Gris 2023,Akarua,New Zealand,3.7,193,"24,731",https://www.vivino.com/akarua-pinot-gris/w/1386810?year=2023&price_id=34771437
393,Ruppertsberger Reiterpfad Riesling 2015,Von Winning,Germany,4.1,193,"66,629",https://www.vivino.com/de-von-winning-ruppertsberger-reiterpfad-riesling/w/1577058?year=2015&price_id=14539674
394,Defiance Chardonnay 2022,Domain Road Vineyard,New Zealand,3.9,193,"28,855",https://www.vivino.com/domain-road-defiance-chardonnay/w/5215868?year=2022&price_id=35630996
395,North Canterbury Orange 2022,Pyramid Valley Vineyards,New Zealand,3.8,192,"32,978",https://www.vivino.com/pyramid-valley-vineyards-north-canterbury-orange/w/7184786?year=2022&price_id=33888369
396,Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2012,Domaine de Chevalier,France,4.1,192,"118,713",https://www.vivino.com/domaine-de-chevalier-pessac-leognan-blanc-grand-cru-classe-de-graves/w/1197479?year=2012&price_id=35422951
397,Chardonnay 2022,Akarua,New Zealand,3.7,190,"24,731",https://www.vivino.com/akarua-chardonnay/w/96646?year=2022&price_id=33589766
398,Custoza 2022,Cavalchina,Italy,3.9,188,"14,008",https://www.vivino.com/cavalchina-custoza/w/51484?year=2022&price_id=36485586
399,Quarter Acre Chardonnay 2021,Te Awanga Estate,New Zealand,3.9,188,"32,978",https://www.vivino.com/te-awanga-estate-quarter-acre-chardonnay/w/3439431?year=2021&price_id=35150960
400,Madonna Spätlese 2005,P. J. Valckenberg,Germany,3.6,188,"35,419",https://www.vivino.com/pj-valckenberg-gmbh-madonna-spatlese/w/1768472?year=2005&price_id=14541845
401,Estate Chardonnay 2022,Kumeu River,New Zealand,4.0,187,"37,101",https://www.vivino.com/kumeu-river-winery-estate-chardonnay/w/76137?year=2022&price_id=32705943
402,Soave 2016,Pasqua Vigneti e Cantine,Italy,3.5,186,"22,918",https://www.vivino.com/pasqua-vigneti-e-cantine-soave-soave/w/3215610?year=2016&price_id=15574736
403,Max Reserva Sauvignon Blanc 2017,Errazuriz,Chile,3.8,186,"52,086",https://www.vivino.com/errazuriz-max-reserva-sauvignon-blanc/w/1240932?year=2017&price_id=17957523
404,Les Cerveres 2012,Oriol Rossell,Spain,4.0,186,"111,673",https://www.vivino.com/oriol-rossell-les-cerveres/w/2698353?year=2012&price_id=14650479
405,Graves Blanc 2009,Grand Enclos du Château de Cérons,France,3.7,186,"87,505",https://www.vivino.com/grand-enclos-du-chateau-de-cerons-graves-blanc/w/1158707?year=2009&price_id=10462351
406,L'Arret Buffatte Pouilly-Fumé 2021,Tinel-Blondelet,France,4.1,186,"32,646",https://www.vivino.com/tinel-blondelet-l-arret-buffatte-pouilly-fume/w/1170990?year=2021&price_id=33696565
407,Pouilly-Fuissé 2008,Louis Jadot,France,4.0,185,"290,596",https://www.vivino.com/louis-jadot-pouilly-fuisse/w/2991?year=2008&price_id=35329486
408,Furmint Mézes Mály 2003,Royal Tokaji,Hungary,4.0,184,"315,017",https://www.vivino.com/royal-tokaji-furmint-mezes-maly/w/2161935?year=2003&price_id=28072553
409,Les Princes Abbés Pinot Blanc Alsace 2012,Domaines Schlumberger,France,3.7,184,"31,252",https://www.vivino.com/domaines-schlumberger-les-princes-abbes-pinot-blanc-alsace/w/12323?year=2012&price_id=14650435
410,Albariño 2014,Gotas de Mar,Spain,3.7,183,"30,002",https://www.vivino.com/gotas-de-mar-albarino/w/3692236?year=2014&price_id=7953583
411,Chablis Premier Cru 'Butteaux' 2016,Raveneau,France,4.6,183,"816,154",https://www.vivino.com/raveneau-chablis-premier-cru-butteaux/w/1196505?year=2016&price_id=30571775
412,Bois de Blagny Meursault 2019,Domaine Saint Marc,France,4.1,182,"68,260",https://www.vivino.com/saint-marc-112669-bois-de-blagny-meursault/w/2331294?year=2019&price_id=33696575
413,Riesling 2020,Pegasus Bay,New Zealand,4.0,182,"24,731",https://www.vivino.com/pegasus-bay-winery-riesling/w/16115?year=2020&price_id=32222007
414,Lugana 2005,Tommasi,Italy,3.4,182,"31,252",https://www.vivino.com/tommasi-lugana/w/1588919?year=2005&price_id=14540450
415,Shed Red Pinot Blanc 2022,Gibbston Valley,New Zealand,3.7,181,"34,627",https://www.vivino.com/gibbston-valley-shed-red-pinot-blanc/w/3815168?year=2022&price_id=32855503
416,Chardonnay 2000,Dorigo,Italy,4.0,180,"104,172",https://www.vivino.com/alessio-dorigo-chardonnay/w/83981?year=2000&price_id=14540176
417,Sauvignon Blanc 2017,Invivo,New Zealand,3.8,179,"31,252",https://www.vivino.com/invivo-sauvignon-blanc/w/1219785?year=2017&price_id=16314954
418,Chardonnay (N.S.A Organic) 2011,Badger Mountain,United States,3.4,177,"37,502",https://www.vivino.com/badger-mountain-chardonnay-n-s-a-organic/w/1865705?year=2011&price_id=2895159
419,Rosie's Block Moutere Albariño 2023,Neudorf Vineyards,New Zealand,4.0,177,"27,205",https://www.vivino.com/neudorf-rosie-s-block-moutere-albarino/w/4300544?year=2023&price_id=35937260
420,Le Montrachet Grand Cru 2018,Vincent Girardin,France,4.6,176,"1,632,309",https://www.vivino.com/vincent-girardin-le-montrachet-grand-cru-montrachet-grand-cru/w/1217056?year=2018&price_id=29936550
421,Chablis Premier Cru 'Butteaux' 2012,Raveneau,France,4.4,175,"667,763",https://www.vivino.com/raveneau-chablis-premier-cru-butteaux/w/1196505?year=2012&price_id=30343402
422,Riverbank Riesling 2018,Wente Vineyards,United States,3.7,174,"32,502",https://www.vivino.com/wente-vineyards-riverbank-riesling/w/1736524?year=2018&price_id=21678416
423,Riesling 2023,Hawkshead,New Zealand,3.9,174,"29,679",https://www.vivino.com/hawkshead-riesling/w/1472520?year=2023&price_id=34520358
424,The Wingwalker Viognier 2022,Alpha Domus,New Zealand,3.8,174,"27,123",https://www.vivino.com/alpha-domus-the-wingwalker-viognier/w/1112188?year=2022&price_id=33222819
425,Riserva Trebbiano 2010,Marina Cvetić,Italy,4.1,172,"93,755",https://www.vivino.com/marina-cvetic-riserva-trebbiano/w/2526510?year=2010&price_id=7944099
426,Florentine Chenin Blanc 2016,Kalleske,Australia,3.5,171,"62,503",https://www.vivino.com/kalleske-florentine-chenin-blanc/w/16363?year=2016&price_id=21687583
427,Dry Riesling 2020,Carrick,New Zealand,3.5,170,"26,381",https://www.vivino.com/carrick-wines-dry-riesling/w/2744346?year=2020&price_id=28780766
428,Trumpeter Sauvignon Blanc 2015,Rutini,Argentina,3.6,169,"28,335",https://www.vivino.com/rutini-trumpeter-sauvignon-blanc/w/1690107?year=2015&price_id=8392664
429,Bussiador 2013,Aldo Conterno,Italy,4.2,169,"139,591",https://www.vivino.com/aldo-conterno-bussiador/w/1407984?year=2013&price_id=14541978
430,Anthium Bellone 2018,Casale del Giglio,Italy,3.7,167,"39,586",https://www.vivino.com/casale-del-giglio-anthium-bellone-lazio-white-wine/w/4424541?year=2018&price_id=21280993
431,DJL Sauvignon Blanc - Sémillon 2013,Xanadu,Australia,3.7,167,"50,003",https://www.vivino.com/xanadu-wines-djl-sauvignon-blanc-semillon/w/5972771?year=2013&price_id=18418747
432,Xino-Xano Blanco 2013,Oriol Rossell,Spain,3.1,164,"36,669",https://www.vivino.com/oriol-rossell-xino-xano-blanco/w/1504050?year=2013&price_id=14650475
433,Sauvignon Blanc 2008,Tatachilla,Australia,3.3,164,"27,085",https://www.vivino.com/tatachilla-sauvignon-blanc/w/4144791?year=2008&price_id=14550152
434,Gewürztraminer Vigna Kastelaz 2021,Elena Walch,Italy,4.2,164,"71,688",https://www.vivino.com/elena-walch-gewurztraminer-vigna-kastelaz/w/92624?year=2021&price_id=36485529
435,1794 Riesling - Moscato 2017,Deinhard,Germany,3.6,162,"27,085",https://www.vivino.com/deinhard-seventeen-ninetyfour-riesling-moscato/w/2274791?year=2017&price_id=18914903
436,Sauvignon Blanc 2022,Carrick,New Zealand,3.4,161,"26,381",https://www.vivino.com/carrick-wines-sauvignon-blanc/w/95046?year=2022&price_id=33554778
437,Lepus 2016,Franz Haas,Italy,3.8,161,"47,919",https://www.vivino.com/franz-haas-lepus/w/3147014?year=2016&price_id=24499684
438,Chardonnay 2001,Best's,Australia,3.6,161,"54,170",https://www.vivino.com/bests-chardonnay/w/3053487?year=2001&price_id=2895267
439,Clayvin Vineyard Chardonnay 2020,Fromm Winery,New Zealand,3.9,159,"47,822",https://www.vivino.com/fromm-winery-clayvin-vineyard-chardonnay/w/1106214?year=2020&price_id=32444658
440,Chardonnay 2020,Hans Herzog - Hans Family Estate,New Zealand,4.1,159,"53,594",https://www.vivino.com/hans-herzog-hans-family-estate-chardonnay/w/84494?year=2020&price_id=33333406
441,Pinot Gris 2023,Domain Road Vineyard,New Zealand,4.0,158,"24,731",https://www.vivino.com/domain-road-pinot-gris/w/1540500?year=2023&price_id=35648067
442,Chardonnay 2017,St. Michael-Eppan,Italy,3.5,158,"22,600",https://www.vivino.com/st-michael-eppan-chardonnay/w/10088?year=2017&price_id=36485514
443,Saint-Véran 2010,Domaine de la Bâtie,France,3.6,158,"33,335",https://www.vivino.com/domaine-de-la-batie-saint-veran-saint-veran/w/1169283?year=2010&price_id=7944124
444,Vintner's Reserve Chardonnay 2008,Kendall-Jackson,United States,3.7,158,"43,752",https://www.vivino.com/kendall-jackson-vintner-s-reserve-chardonnay/w/2132?year=2008&price_id=3680220
445,Swiftburn Sauvignon Blanc 2023,Chard Farm,New Zealand,4.0,157,"21,433",https://www.vivino.com/chard-farm-swiftburn-sauvignon-blanc/w/83456?year=2023&price_id=33589755
446,Tigermoth Riesling 2022,Rockburn,New Zealand,4.0,157,"32,153",https://www.vivino.com/rockburn-tigermoth-riesling/w/1426104?year=2022&price_id=34233505
447,Moscato Brisa 2017,Vistamar,Chile,3.5,156,"20,001",https://www.vivino.com/vistamar-moscato-brisa/w/2886605?year=2017&price_id=16873882
448,Moscato Brisa 2015,Vistamar,Chile,3.5,156,"20,001",https://www.vivino.com/vistamar-moscato-brisa/w/2886605?year=2015&price_id=14650434
449,Sélection Riesling 2019,Bollenberg,France,4.2,156,"23,743",https://www.vivino.com/bollenberg-clos-ste-apolline-selection-riesling/w/5439392?year=2019&price_id=33741497
450,Moscato Brisa 2019,Vistamar,Chile,3.5,156,"20,834",https://www.vivino.com/vistamar-moscato-brisa/w/2886605?year=2019&price_id=23983638
451,Sulzfelder Roter Silvaner Trocken 2022,Zehnthof Luckert,Germany,3.9,156,"19,291",https://www.vivino.com/zehnthof-luckert-sulzfelder-roter-silvaner-trocken/w/4662687?year=2022&price_id=35951493
452,Chenin Blanc 2015,Bellingham,South Africa,3.6,155,"33,335",https://www.vivino.com/za-bellingham-chenin-blanc/w/1195266?year=2015&price_id=14541766
453,Sauvignon Blanc 2023,Maude,New Zealand,3.8,155,"23,082",https://www.vivino.com/maude-sauvignon-blanc/w/1526498?year=2023&price_id=33554799
454,Arilica 2016,Pilandro,Italy,4.0,154,"19,721",https://www.vivino.com/pilandro-lugana-arilica/w/1219376?year=2016&price_id=36485634
455,Pinot Blanc 2023,Hawkshead,New Zealand,3.9,154,"28,030",https://www.vivino.com/hawkshead-pinot-blanc/w/9049960?year=2023&price_id=36685403
456,Saint-Aubin 1er Cru 'Le Villages' 1946,Blondeau-Danne,France,4.0,153,"575,018",https://www.vivino.com/blondeau-danne-saint-aubin-1er-cru-le-villages-saint-aubin/w/1951699?year=1946&price_id=17455062
457,Sauvignon Blanc 500 2012,Von Winning,Germany,4.3,152,"112,465",https://www.vivino.com/de-von-winning-sauvignon-blanc-500/w/2041250?year=2012&price_id=11056152
458,Mysterious Diggings Pinot Gris 2022,Terra Sancta,New Zealand,3.9,152,"22,257",https://www.vivino.com/terra-sancta-mysterious-diggings-pinot-gris/w/1435815?year=2022&price_id=30876534
459,Mysterious Diggings Pinot Gris 2023,Terra Sancta,New Zealand,3.9,152,"22,257",https://www.vivino.com/terra-sancta-mysterious-diggings-pinot-gris/w/1435815?year=2023&price_id=34460471
460,Bin 51 Riesling 2022,Penfolds,Australia,3.8,151,"75,004",https://www.vivino.com/penfolds-bin-51-riesling/w/24057?year=2022&price_id=30195058
461,Bannockburn Pinot Gris 2019,Carrick,New Zealand,3.6,150,"26,381",https://www.vivino.com/carrick-wines-bannockburn-pinot-gris/w/2587367?year=2019&price_id=31314069
462,Pedregoso Gran Reserva Viognier 2018,Tabali,Chile,3.7,150,"31,252",https://www.vivino.com/tabali-pedregoso-gran-reserva-viognier-limari-valley-white-wine/w/5458971?year=2018&price_id=26551637
463,Bannockburn Pinot Gris 2020,Carrick,New Zealand,3.6,150,"26,381",https://www.vivino.com/carrick-wines-bannockburn-pinot-gris/w/2587367?year=2020&price_id=35937258
464,Classico 2021,Sartarelli,Italy,3.7,149,"20,270",https://www.vivino.com/sartarelli-classico/w/85566?year=2021&price_id=36485534
465,Pecorello 2017,Ippolito 1845,Italy,3.9,149,"37,502",https://www.vivino.com/ippolito-pecorello/w/2565725?year=2017&price_id=19042796
466,Bourgogne Aligoté 2022,Philippe Girard,France,3.8,148,"17,807",https://www.vivino.com/philippe-girard-bourgogne-aligote/w/1156257?year=2022&price_id=35365878
