index,wine_name,wine_region,wine_country,wine_rating,wine_reviews,wine_price,wine_link
1019,Vitral Reserva Syrah 2016,Viña Maipo,Chile,3.2,367,"24,168",https://www.vivino.com/vina-maipo-vitral-reserva-syrah/w/1978421?year=2016&price_id=15636971
1020,Cabernet 2010,Cantina Bozen / Kellerei Bozen,Italy,3.6,366,"57,843",https://www.vivino.com/cantina-bozen-kellerei-bozen-cabernet/w/1487872?year=2010&price_id=36485564
1021,Margaux (Grand Cru Classé) 1996,Château Brane-Cantenac,France,4.4,365,"148,392",https://www.vivino.com/chateau-brane-cantenac-margaux-grand-cru-classe/w/23769?year=1996&price_id=4875292
1022,Pomerol 2000,Château Nénin,France,4.2,364,"117,482",https://www.vivino.com/nenin-pomerol/w/82454?year=2000&price_id=10825799
1023,Malbec 2016,Kadabra,Argentina,2.9,363,"40,836",https://www.vivino.com/kadabra-malbec/w/5131385?year=2016&price_id=15803551
1024,Origine 2018,Escudo Rojo,Chile,4.1,363,"66,670",https://www.vivino.com/escudo-rojo-origine/w/8183449?year=2018&price_id=25610483
1025,Pavillon Rouge du Château Margaux 1997,Château Margaux,France,4.4,363,"253,498",https://www.vivino.com/chateau-margaux-pavillon-rouge-du-chateau-margaux/w/6020?year=1997&price_id=18268398
1026,Proprietary Red 2020,Paraduxx,United States,4.2,363,"37,153",https://www.vivino.com/paraduxx-proprietary-red-napa-valley-red-wine-v-qdy2y/w/3960216?year=2020&price_id=31984652
1027,Clusium Chianti Colli Senesi 2006,Tenuta Marcianella,Italy,3.4,362,"44,794",https://www.vivino.com/tenuta-marcianella-clusium-chianti-colli-senesi/w/3955373?year=2006&price_id=14549798
1028,Réserve Côtes-du-Rhône 2008,Chateau de Fonsalette,France,4.4,362,"519,371",https://www.vivino.com/fonsalet-reserve-cotes-du-rhone-cotes-du-rhone/w/1191704?year=2008&price_id=19397972
1029,Pauillac (Grand Cru Classé) 1990,Château Duhart-Milon,France,4.2,361,"160,753",https://www.vivino.com/chateau-duhart-milon-pauillac-grand-cru-classe/w/1129305?year=1990&price_id=1858404
1030,Hermitage La Chapelle Rouge 2010,Domaine de La Chapelle,France,4.3,360,"333,881",https://www.vivino.com/domaine-de-la-chapelle-rhone-hermitage-la-chapelle-rouge/w/10922?year=2010&price_id=35329552
1031,Pinot Noir 2021,Novum,New Zealand,4.0,359,"37,926",https://www.vivino.com/novum-marlborough-pinot-noir/w/6617489?year=2021&price_id=33278237
1032,Pinot Noir 2023,Novum,New Zealand,4.0,359,"41,224",https://www.vivino.com/novum-marlborough-pinot-noir/w/6617489?year=2023&price_id=36685405
1033,Pauillac (Grand Cru Classé) 1995,Château Batailley,France,4.2,357,"121,192",https://www.vivino.com/chateau-batailley-pauillac-grand-cru-classe/w/96193?year=1995&price_id=27534909
1034,Bandol 2009,Tardieu-Laurent,France,3.7,356,"49,586",https://www.vivino.com/tardieu-laurent-bandol/w/77512?year=2009&price_id=7944031
1035,Syrah 2007,Montes,Chile,3.9,356,"40,836",https://www.vivino.com/montes-syrah-colchagua-valley/w/71334?year=2007&price_id=14650519
1036,Albareda Sforzato di Valtellina 2015,Mamete Prevostini,Italy,4.3,355,"164,592",https://www.vivino.com/mamete-prevostini-albareda-sforzato-di-valtellina/w/75711?year=2015&price_id=19059800
1037,Cos d'Estournel 1992,Cos d'Estournel,France,4.3,354,"170,650",https://www.vivino.com/cos-d-estournel-cos-d-estournel/w/74346?year=1992&price_id=18513694
1038,Red Angel On The Moonlight Pinot Nero 2020,Jermann,Italy,3.9,354,"43,360",https://www.vivino.com/jermann-red-angel-on-the-moonlight-pinot-nero/w/1471430?year=2020&price_id=36485652
1039,Grand Cru 2004,Château de Châtagneréaz,Switzerland,3.6,354,"41,252",https://www.vivino.com/chtagneraz-grand-cru/w/1207764?year=2004&price_id=2895017
1040,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,Château Larcis Ducasse,France,4.3,353,"163,231",https://www.vivino.com/larcis-ducasse-saint-emilion-grand-cru-premier-grand-cru-classe/w/82469?year=2009&price_id=35455906
1041,Stonehorse Shiraz 2018,Kaesler,Australia,4.0,353,"50,003",https://www.vivino.com/kaesler-stonehorse-shiraz/w/87516?year=2018&price_id=26456000
1042,Contado Aglianico Riserva 2017,Di Majo Norante,Italy,3.9,353,"22,719",https://www.vivino.com/di-majo-norante-contado-aglianico-riserva/w/1142199?year=2017&price_id=36485501
1043,Pomerol 2012,Château Lafleur-Gazin,France,4.2,353,"111,294",https://www.vivino.com/lafleur-gazin-pomerol/w/1099316?year=2012&price_id=28438735
1044,La Grola 2017,Allegrini,Italy,3.9,352,"39,917",https://www.vivino.com/allegrini-la-grola-verona/w/8187?year=2017&price_id=36485484
1045,L'Être Magique Bourgogne Rouge 2016,Maison de Grand Esprit,France,3.6,350,"58,337",https://www.vivino.com/grand-esprit-l-etre-magique-bourgogne-rouge/w/5985874?year=2016&price_id=16973382
1046,Haragán Reserva Especial 2014,Pago Los Balancines,Spain,4.1,350,"73,337",https://www.vivino.com/pago-los-balancines-haragan-reserva-especial/w/4829864?year=2014&price_id=15592230
1047,Malbec Mendoza 2002,Bodega Piedra Negra,Argentina,3.8,350,"75,004",https://www.vivino.com/bodega-piedra-negra-malbec-mendoza/w/1712738?year=2002&price_id=17987009
1048,Pessac-Léognan (Grand Cru Classé de Graves) 1995,Domaine de Chevalier,France,4.1,349,"96,455",https://www.vivino.com/domaine-de-chevalier-pessac-leognan-grand-cru-classe-de-graves/w/1154913?year=1995&price_id=32057411
1049,X2 2020,Paraduxx,United States,4.5,348,"145,960",https://www.vivino.com/paraduxx-x2-napa-valley-red-wine/w/4233855?year=2020&price_id=34188163
1050,Antica Chiusina Vino Nobile di Montepulciano 2012,Fattoria del Cerro,Italy,4.1,347,"104,172",https://www.vivino.com/it-fattoria-del-cerro-antica-chiusina-vino-nobile-di-montepulciano/w/1102060?year=2012&price_id=7944180
1051,Classic Merlot 2009,Lascar,Chile,3.4,346,"22,918",https://www.vivino.com/lascar-merlot-classic/w/2739098?year=2009&price_id=15466485
1052,Châteauneuf-du-Pape Vieilles Vignes 2007,Domaine de la Janasse,France,4.5,346,"267,105",https://www.vivino.com/domaine-de-la-janasse-chateauneuf-du-pape-vieilles-vignes/w/75855?year=2007&price_id=24033569
1053,Ramitello Rosso 2017,Di Majo Norante,Italy,4.0,346,"23,045",https://www.vivino.com/di-majo-norante-ramitello-rosso/w/2029468?year=2017&price_id=36485635
1054,Pomerol 1995,Château Trotanoy,France,4.5,344,"445,175",https://www.vivino.com/chateau-trotanoy-pomerol/w/1098770?year=1995&price_id=30260492
1055,Saint-Émilion Grand Cru (Grand Cru Classé until 2012) 2009,Château La Tour du Pin Figeac,France,4.1,344,"89,035",https://www.vivino.com/chateau-la-tour-du-pin-figeac-saint-emilion-grand-cru-grand-cru-classe-until-2012/w/1181392?year=2009&price_id=36237458
1056,Dão Tinto 2012,Dom Bella,Portugal,3.9,344,"67,504",https://www.vivino.com/dom-bella-dao-tinto/w/1548076?year=2012&price_id=17601239
1057,Château Haut-Bailly (Cru Classé de Graves) 2001,Château Haut-Bailly,France,4.3,344,"140,972",https://www.vivino.com/chateau-haut-bailly-chateau-haut-bailly-cru-classe-de-graves/w/13632?year=2001&price_id=26174418
1058,Winemaker's Selection Pinot Noir 2010,Aromo,Chile,3.6,343,"41,669",https://www.vivino.com/aromo-winemaker-s-selection-pinot-noir/w/2218345?year=2010&price_id=2804910
1059,Merlot delle Venezie 2004,Folonari,Italy,3.1,342,"20,834",https://www.vivino.com/torcalvano-gracciano-merlot-delle-venezie/w/1911976?year=2004&price_id=2895336
1060,Single Block Slapjack Block Pinot Noir 2021,Terra Sancta,New Zealand,4.1,342,"49,471",https://www.vivino.com/terra-sancta-single-block-slapjack-block-pinot-noir/w/1902965?year=2021&price_id=33629527
1061,Carruades de Lafite Pauillac 2007,Château Lafite Rothschild,France,4.4,342,"507,010",https://www.vivino.com/chateau-lafite-rothschild-carruades-de-lafite-pauillac/w/23793?year=2007&price_id=25148832
1062,Chevalier de Rauzan-Gassies Margaux 2002,Château Rauzan-Gassies,France,3.9,341,"72,921",https://www.vivino.com/chateau-rauzan-gassies-chevalier-de-rauzan-gassies-margaux/w/2606548?year=2002&price_id=7953644
1063,Unico (Gran Reserva) 1960,Vega Sicilia,Spain,4.6,341,"1,020,193",https://www.vivino.com/vega-sicilia-unico-gran-reserva/w/77137?year=1960&price_id=18173972
1064,Syrah 2020,Fromm Winery,New Zealand,3.8,341,"31,329",https://www.vivino.com/fromm-winery-syrah/w/2450701?year=2020&price_id=32658728
1065,Les Forts de Latour Pauillac 1990,Château Latour,France,4.6,341,"319,042",https://www.vivino.com/fr-chateau-latour-les-forts-de-latour-pauillac/w/1168676?year=1990&price_id=18016510
1066,Terra Rossa Merlot 2001,Parker Coonawarra Estate,Australia,3.9,340,"66,670",https://www.vivino.com/parker-coonawarra-estate-terra-rossa-merlot/w/1100677?year=2001&price_id=13984877
1067,Estate Grown Syrah 2019,Obsidian Ridge,United States,4.1,337,"79,983",https://www.vivino.com/obsidian-ridge-estate-grown-syrah/w/2249144?year=2019&price_id=33589762
1068,Vigna La Casina Chianti Classico Riserva 2005,Casina di Cornia,Italy,4.0,336,"83,338",https://www.vivino.com/casina-di-cornia-vigna-la-casina-chianti-classico-riserva/w/2487461?year=2005&price_id=2804666
1069,Pinot Noir 2004,Best's,Australia,3.8,336,"66,670",https://www.vivino.com/bests-pinot-noir/w/1650479?year=2004&price_id=2895057
1070,Syrah 2020,Cable Bay,New Zealand,3.6,336,"44,523",https://www.vivino.com/cable-bay-vineyards-syrah/w/1196254?year=2020&price_id=36237493
1071,30 Wishes Dear 2013,Neleman,Spain,3.4,335,"36,669",https://www.vivino.com/neleman-thirty-wishes-dear/w/3255295?year=2013&price_id=10362741
1072,Saint-Émilion Grand Cru 2011,Vieux Château Perey,France,3.5,335,"52,086",https://www.vivino.com/vieux-chateau-perey-saint-emilion-grand-cru/w/1191208?year=2011&price_id=7944094
1073,Unico (Gran Reserva) 1986,Vega Sicilia,Spain,4.7,334,"976,907",https://www.vivino.com/vega-sicilia-unico-gran-reserva/w/77137?year=1986&price_id=27434661
1074,Pinot Noir Bourgogne Secret de Famille 2013,Albert Bichot,France,3.7,333,"43,752",https://www.vivino.com/albert-bichot-pinot-noir-bourgogne-secret-de-famille/w/1183217?year=2013&price_id=10462352
1075,Rosso di Montalcino 2019,Biondi-Santi,Italy,4.2,332,"118,936",https://www.vivino.com/biondi-santi-rosso-di-montalcino/w/2712173?year=2019&price_id=36485490
1076,Origin Pinot Noir 2011,Saint Clair Family Estate,New Zealand,3.5,332,"41,669",https://www.vivino.com/saint-clair-family-estate-origin-pinot-noir-marlborough/w/1718504?year=2011&price_id=14650372
1077,25 anni Montefalco Sagrantino 2015,Arnaldo-Caprai,Italy,4.4,332,"97,582",https://www.vivino.com/arnaldo-caprai-twentyfive-anni-montefalco-sagrantino/w/23094?year=2015&price_id=36736899
1078,Show Reserve Shiraz 2004,Rosemount,Australia,3.7,330,"56,253",https://www.vivino.com/rosemount-show-reserve-shiraz/w/1639892?year=2004&price_id=14006713
1079,The Fusilier Bannockburn Vineyard Pinot Noir 2020,Two Paddocks,New Zealand,4.1,329,"94,827",https://www.vivino.com/two-paddocks-the-fusilier-bannockburn-vineyard-pinot-noir-bannockburn/w/5251790?year=2020&price_id=34102286
1080,Petrignano Chianti Classico 2019,Dievole,Italy,3.8,329,"29,604",https://www.vivino.com/dievole-petrignano-chianti-classico/w/10952233?year=2019&price_id=33418165
1081,Brunello di Montalcino 2017,Biondi-Santi,Italy,4.4,326,"362,803",https://www.vivino.com/biondi-santi-brunello-di-montalcino/w/1558589?year=2017&price_id=36738527
1082,Saint-Émilion Grand Cru (Grand Cru Classé) 2006,Château Dassault,France,4.0,326,"74,196",https://www.vivino.com/chateau-dassault-saint-emilion-grand-cru-grand-cru-classe/w/89624?year=2006&price_id=16390071
1083,La Mystèriale Châteauneuf-du-Pape 2016,Maison de Grand Esprit,France,3.9,326,"77,088",https://www.vivino.com/grand-esprit-la-mysteriale-chateauneuf-du-pape/w/6202556?year=2016&price_id=22366943
1084,Barbera 2011,Chalk Hill,Australia,3.8,325,"60,420",https://www.vivino.com/chalk-hill-barbera/w/1118578?year=2011&price_id=2895212
1085,Cabernet Sauvignon 2012,Alto Estate,South Africa,3.8,325,"33,335",https://www.vivino.com/alto-estate-cabernet-sauvignon/w/1199341?year=2012&price_id=8024976
1086,Pauillac (Premier Grand Cru Classé) 1991,Château Lafite Rothschild,France,4.6,324,"865,613",https://www.vivino.com/chateau-lafite-rothschild-pauillac-premier-grand-cru-classe-pauillac/w/3908?year=1991&price_id=7717650
1087,Réserve Côtes-du-Rhône 2003,Chateau de Fonsalette,France,4.4,324,"667,763",https://www.vivino.com/fonsalet-reserve-cotes-du-rhone-cotes-du-rhone/w/1191704?year=2003&price_id=18173967
1088,Prince 1989,Cellier des Princes,France,3.1,324,"121,192",https://www.vivino.com/cellier-des-princes-prince/w/2145890?year=1989&price_id=36841162
1089,Enamore 2008,Renacer,Argentina,4.0,323,"60,420",https://www.vivino.com/renacer-enamore/w/86842?year=2008&price_id=2754535
1090,Roble Monastrell - Syrah 2017,Laudum,Spain,3.6,323,"29,127",https://www.vivino.com/laudum-roble-monastrell-syrah/w/3944352?year=2017&price_id=24485779
1091,Refosco dal Peduncolo Rosso 2000,Dorigo,Italy,4.1,321,"85,421",https://www.vivino.com/alessio-dorigo-refosco-dal-peduncolo-rosso-vigneto-montsclapade/w/6328100?year=2000&price_id=15490918
1092,Teroldego Morei 2011,Foradori,Italy,4.0,320,"67,340",https://www.vivino.com/foradori-teroldego-morei/w/1204753?year=2011&price_id=36485611
1093,Cabernet Sauvignon 2001,R. H. Phillips,United States,3.4,320,"37,502",https://www.vivino.com/rh-phillips-cabernet-sauvignon/w/1133080?year=2001&price_id=14550254
1094,Lohsa Morellino di Scansano 2018,Poliziano,Italy,3.6,320,"19,514",https://www.vivino.com/poliziano-lohsa-morellino-di-scansano/w/1426317?year=2018&price_id=36485570
1095,Saint-Estèphe 2003,Château Meyney,France,4.0,319,"80,384",https://www.vivino.com/meyney-saint-estephe/w/82831?year=2003&price_id=35581879
1096,Pinot Noir 2019,Dog Point,New Zealand,4.0,319,"49,471",https://www.vivino.com/dog-point-pinot-noir/w/79393?year=2019&price_id=26783611
1097,Carruades de Lafite Pauillac 1990,Château Lafite Rothschild,France,4.6,319,"415,497",https://www.vivino.com/chateau-lafite-rothschild-carruades-de-lafite-pauillac/w/23793?year=1990&price_id=18194018
1098,Reserva Rioja (Finca Ygay) 2001,Marqués de Murrieta,Spain,4.0,318,"54,170",https://www.vivino.com/marques-de-murrieta-reserva-rioja-finca-ygay/w/10998?year=2001&price_id=2894970
1099,Estate Montepulciano 2020,Obsidian,New Zealand,3.9,317,"42,049",https://www.vivino.com/obsidian-estate-montepulciano/w/3742847?year=2020&price_id=31315734
1100,Bandol 2004,Château de Pibarnon,France,4.1,316,"123,655",https://www.vivino.com/chateau-de-pibarnon-bandol/w/77753?year=2004&price_id=36831581
1101,Cabernet Sauvignon 2015,Oldenburg Vineyards,South Africa,4.2,316,"62,503",https://www.vivino.com/oldenburg-vineyards-cabernet-sauvignon/w/1468357?year=2015&price_id=21678406
1102,Reserva 2001,Balbas,Spain,3.9,315,"68,754",https://www.vivino.com/balbas-reserva/w/1164713?year=2001&price_id=16245126
1103,Le Clos Vacqueyras 2016,Montirius,France,3.9,315,"54,415",https://www.vivino.com/montirius-le-clos-vacqueyras/w/91074?year=2016&price_id=29840960
1104,Cabernet Sauvignon 2009,Fallbrook,United States,3.6,315,"25,835",https://www.vivino.com/fallbrook-winery-cabernet-sauvignon/w/1261608?year=2009&price_id=2804815
1105,Bilyara Shiraz 2017,Wolf Blass,Australia,3.3,314,"20,834",https://www.vivino.com/wolf-blass-bilyara-shiraz/w/1130064?year=2017&price_id=21750617
1106,Rosso del Conte 2007,Tenuta Regaleali,Italy,4.1,313,"122,923",https://www.vivino.com/tenuta-regaleali-rosso-del-conte-contea-di-sclafani/w/1202931?year=2007&price_id=14650537
1107,Grand Vin de Château Palmer (Grand Cru Classé) 1970,Chateau Palmer,France,4.4,312,"562,657",https://www.vivino.com/chateau-palmer-grand-vin-de-chateau-palmer-grand-cru-classe/w/9220?year=1970&price_id=837106
1108,Montagne-Saint-Émilion 1925,Château Vieux Montagne,France,3.7,312,"443,944",https://www.vivino.com/chateau-vieux-montagne-montagne-saint-emilion/w/2285670?year=1925&price_id=35329536
1109,Omaggio Four Generation 2002,Seghesio,United States,4.2,310,"106,256",https://www.vivino.com/seghesio-winery-omaggio-four-generation/w/1123565?year=2002&price_id=2895254
1110,Pauillac (Grand Cru Classé) 1995,Château Haut-Bages Libéral,France,4.0,310,"105,106",https://www.vivino.com/fr-chateau-haut-bages-liberal-pauillac-grand-cru-classe/w/79269?year=1995&price_id=31816198
1111,Maker's Table Shiraz 2006,Saltram,Australia,3.3,310,"31,627",https://www.vivino.com/saltram-maker-s-table-shiraz/w/1577532?year=2006&price_id=2895226
1112,Barolo 2003,Guasti Clemente,Italy,3.8,309,"118,132",https://www.vivino.com/guasti-clemente-and-figli-barolo/w/1100721?year=2003&price_id=2873636
1113,Coteaux Bourguignons 2016,L . Tramier & Fils,France,3.8,307,"32,502",https://www.vivino.com/tramier-l-and-fils-coteaux-bourguignons/w/2734286?year=2016&price_id=27135913
1114,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1982,Château Ausone,France,4.6,307,"1,075,840",https://www.vivino.com/ausone-saint-emilion-grand-cru-premier-grand-cru-classe/w/1152417?year=1982&price_id=10111698
1115,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2008,Château Belair-Monange,France,4.3,306,"133,553",https://www.vivino.com/chateau-belair-monange-saint-emilion-grand-cru-premier-grand-cru-classe/w/2038623?year=2008&price_id=35448721
1116,Rayner Vineyard Shiraz 2003,Brokenwood,Australia,4.3,305,"79,171",https://www.vivino.com/au-brokenwood-rayner-vineyard-shiraz/w/31324?year=2003&price_id=14650514
1117,Beaujolais-Villages Nouveau 2013,Georges Duboeuf,France,3.3,305,"33,252",https://www.vivino.com/georges-duboeuf-beaujolais-villages-nouveau/w/79433?year=2013&price_id=7944110
1118,The Aviator 2019,Alpha Domus,New Zealand,4.2,304,"70,005",https://www.vivino.com/alpha-domus-the-aviator/w/1899109?year=2019&price_id=35624798
1119,The Aviator 2018,Alpha Domus,New Zealand,4.2,304,"70,005",https://www.vivino.com/alpha-domus-the-aviator/w/1899109?year=2018&price_id=27221889
1120,Woodhenge Shiraz 2014,Wirra Wirra,Australia,3.9,303,"60,420",https://www.vivino.com/wirra-wirra-woodhenge-shiraz/w/1829715?year=2014&price_id=14650383
1121,EXP Syrah 2003,R. H. Phillips,United States,3.7,302,"37,502",https://www.vivino.com/rh-phillips-exp-syrah/w/1132213?year=2003&price_id=14549945
1122,Bardolino 2021,Cavalchina,Italy,3.7,300,"14,216",https://www.vivino.com/cavalchina-bardolino/w/51464?year=2021&price_id=36485524
1123,Pessac-Léognan (Premier Grand Cru Classé) 1981,Château Haut-Brion,France,4.5,299,"680,124",https://www.vivino.com/haut-brion-pessac-leognan-premier-grand-cru-classe/w/1152755?year=1981&price_id=837001
1124,Payen 2011,Tabali,Chile,4.3,298,"107,506",https://www.vivino.com/tabali-payen/w/1246501?year=2011&price_id=16730165
1125,Médoc 2009,Château La Gorce,France,3.6,298,"33,335",https://www.vivino.com/la-gorce-medoc/w/1984563?year=2009&price_id=7943987
1126,Écluse Reserve 2017,Tantalus,New Zealand,4.1,298,"90,704",https://www.vivino.com/tantalus-waiheke-island-ecluse-reserve/w/3740699?year=2017&price_id=33554798
1127,Vieilles Vignes Gevrey-Chambertin 2009,Dugat-Py,France,4.3,298,"727,119",https://www.vivino.com/dugat-py-vieilles-vignes-gevrey-chambertin/w/1128998?year=2009&price_id=20379412
1128,Pessac-Léognan 2005,Château les Carmes Haut-Brion,France,4.2,298,"207,748",https://www.vivino.com/chateau-les-carmes-haut-brion-pessac-leognan/w/1379887?year=2005&price_id=29030934
1129,Burdese 2016,Planeta,Italy,4.0,298,"35,124",https://www.vivino.com/planeta-burdese/w/4998?year=2016&price_id=36485543
1130,Écluse Reserve 2019,Tantalus,New Zealand,4.1,298,"90,704",https://www.vivino.com/tantalus-waiheke-island-ecluse-reserve/w/3740699?year=2019&price_id=36363000
1131,Rosso di Montalcino 2021,Col d'Orcia,Italy,3.9,298,"25,434",https://www.vivino.com/col-d-orcia-rosso-di-montalcino/w/73470?year=2021&price_id=36485561
1132,ODA Negre 2018,Castell del Remei,Spain,4.0,297,"55,003",https://www.vivino.com/castell-del-remei-oda-negre/w/1615?year=2018&price_id=27135908
1133,Pomerol 1971,Château Pétrus,France,4.7,295,"4,154,968",https://www.vivino.com/chateau-petrus-pomerol/w/1166837?year=1971&price_id=6791565
1134,Margaux (Grand Cru Classé) 1995,Château Brane-Cantenac,France,4.3,295,"216,400",https://www.vivino.com/chateau-brane-cantenac-margaux-grand-cru-classe/w/23769?year=1995&price_id=6575428
1135,Domaine Rolland Brouilly 2004,Pierre Ferraud & Fils,France,3.6,294,"28,752",https://www.vivino.com/p-ferraud-and-fils-domaine-rolland-brouilly/w/1539207?year=2004&price_id=14549975
1136,Northburn Pinot Noir 2020,Sato,New Zealand,3.9,294,"55,243",https://www.vivino.com/sato-northburn-pinot-noir/w/5392305?year=2020&price_id=34540044
1137,'Emma's Block' Mature Vine Pinot Noir 2019,Rippon,New Zealand,4.1,293,"138,533",https://www.vivino.com/rippon-emma-s-block-mature-vine-pinot-noir/w/1117019?year=2019&price_id=31314081
1138,Durif 2016,Three Bridges,Australia,4.1,292,"66,670",https://www.vivino.com/three-bridges-durif/w/1159118?year=2016&price_id=19327046
1139,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1988,Château Angelus,France,4.5,292,"513,183",https://www.vivino.com/chateau-angelus-saint-emilion-grand-cru-premier-grand-cru-classe/w/10175?year=1988&price_id=10224112
1140,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1989,Château Canon,France,4.4,291,"216,400",https://www.vivino.com/chateau-canon-saint-emilion-grand-cru-premier-grand-cru-classe/w/1145360?year=1989&price_id=837532
1141,Crianza 2016,Balbas,Spain,3.8,291,"57,503",https://www.vivino.com/balbas-crianza-ribera-del-duero/w/6919221?year=2016&price_id=19467524
1142,Nebbiolo d'Alba Bricco S.Giacomo 2005,Ascheri,Italy,3.6,290,"72,921",https://www.vivino.com/cantine-ascheri-giacomo-nebbiolo-d-alba-bricco-s-giacomo/w/15467?year=2005&price_id=2895236
1143,Saint-Julien (Grand Cru Classé) 2018,Château Langoa Barton,France,4.1,290,"100,906",https://www.vivino.com/chateau-langoa-barton-saint-julien-grand-cru-classe/w/1166785?year=2018&price_id=29936563
1144,Filius Cabernet Sauvignon 2014,Vasse Felix,Australia,3.7,288,"47,919",https://www.vivino.com/vasse-felix-filius-cabernet-sauvignon-margaret-river/w/5177752?year=2014&price_id=17623591
1145,Cuvée Ensorceleuse Saint-Amour 2004,Pierre Ferraud & Fils,France,3.8,288,"30,002",https://www.vivino.com/p-ferraud-and-fils-saint-amour-cuvee-ensorceleuse/w/1455750?year=2004&price_id=14549896
1146,Private Bin Cabernet Sauvignon 2015,Nederburg,South Africa,4.0,287,"15,793",https://www.vivino.com/nederburg-estate-private-bin-cabernet-sauvignon/w/1160367?year=2015&price_id=16860255
1147,Mystae 2014,Destiny Bay Vineyards,New Zealand,4.5,286,"453,559",https://www.vivino.com/destiny-bay-vineyards-mystae/w/1395058?year=2014&price_id=17118342
1148,Mystae 2020,Destiny Bay Vineyards,New Zealand,4.5,286,"371,094",https://www.vivino.com/destiny-bay-vineyards-mystae/w/1395058?year=2020&price_id=34771411
1149,Mystae 2015,Destiny Bay Vineyards,New Zealand,4.5,286,"432,942",https://www.vivino.com/destiny-bay-vineyards-mystae/w/1395058?year=2015&price_id=20372060
1150,Mystae 2009,Destiny Bay Vineyards,New Zealand,4.5,286,"585,503",https://www.vivino.com/destiny-bay-vineyards-mystae/w/1395058?year=2009&price_id=9507158
1151,Mystae 2016,Destiny Bay Vineyards,New Zealand,4.5,286,"420,573",https://www.vivino.com/destiny-bay-vineyards-mystae/w/1395058?year=2016&price_id=35631001
1152,Pomerol 1989,Château Clinet,France,4.6,286,"1,051,103",https://www.vivino.com/chateau-clinet-pomerol/w/95444?year=1989&price_id=19646070
1153,Mystae 2019,Destiny Bay Vineyards,New Zealand,4.5,286,"387,587",https://www.vivino.com/destiny-bay-vineyards-mystae/w/1395058?year=2019&price_id=30922207
1154,Connétable Talbot Saint-Julien 2006,Château Talbot,France,3.9,284,"74,196",https://www.vivino.com/chateau-talbot-connetable-talbot-saint-julien/w/1137679?year=2006&price_id=36841152
1155,Saint-Julien (Grand Cru Classé) 1985,Château Beychevelle,France,4.4,284,"133,553",https://www.vivino.com/chateau-beychevelle-saint-julien-grand-cru-classe/w/23627?year=1985&price_id=837630
1156,Rioja Gran Reserva 2015,Altanza,Spain,4.1,284,"29,530",https://www.vivino.com/altanza-rioja-gran-reserva/w/22140?year=2015&price_id=34703579
1157,Gevrey-Chambertin Premier Cru Les Cazetiers 2016,Bouchard Père & Fils,France,4.4,283,"179,302",https://www.vivino.com/bouchard-pere-and-fils-gevrey-chambertin-premier-cru-les-cazetiers/w/73204?year=2016&price_id=27344288
1158,Shiraz 2013,Alto Estate,South Africa,4.1,282,"33,335",https://www.vivino.com/alto-estate-shiraz/w/23063?year=2013&price_id=8024977
1159,Candlestick 2020,Paraduxx,United States,4.2,281,"84,922",https://www.vivino.com/paraduxx-candlestick-napa-valley-red-wine/w/5047640?year=2020&price_id=34188161
1160,Cellar Selection Gimblett Gravels Syrah 2021,Villa Maria,New Zealand,3.9,281,"41,224",https://www.vivino.com/villa-maria-auckland-cellar-selection-gimblett-gravels-syrah/w/2031358?year=2021&price_id=33193570
1161,Egri Bikavér Superior 2009,Thummerer,Hungary,3.9,281,"120,007",https://www.vivino.com/thummerer-egri-bikaver-superior/w/1175135?year=2009&price_id=9111242
1162,Bordeaux (Merlot - Cabernet Sauvignon) 2010,Château Thieuley,France,3.3,281,"39,586",https://www.vivino.com/chateau-thieuley-bordeaux-merlot-cabernet-sauvignon/w/80155?year=2010&price_id=7944027
1163,Margaux (Grand Cru Classé) 2006,Château Marquis d'Alesme,France,3.9,281,"96,455",https://www.vivino.com/marquis-d-alesme-becker-margaux-grand-cru-classe/w/1136300?year=2006&price_id=36831588
1164,Onetangi Valley Syrah 2022,Mudbrick Vineyard,New Zealand,3.9,280,"32,153",https://www.vivino.com/mudbrick-syrah/w/4025893?year=2022&price_id=34540049
1165,Châteauneuf-du-Pape Cuvée de mon Aïeul 2007,Pierre Usseglio,France,4.4,280,"228,776",https://www.vivino.com/pierre-usseglio-chateauneuf-du-pape-cuvee-de-mon-aieul/w/1178588?year=2007&price_id=35684409
1166,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1995,Château Pavie Macquin,France,4.3,279,"142,204",https://www.vivino.com/chateau-pavie-macquin-saint-emilion-grand-cru-premier-grand-cru-classe/w/1604635?year=1995&price_id=27925810
1167,Baronesa P. 2018,Baron Philippe de Rothschild,Chile,4.3,279,"102,089",https://www.vivino.com/baron-philippe-de-rothschild-sa-baronesa-p/w/8717238?year=2018&price_id=28635608
1168,Plantier de La Reine Bordeaux Superieur 2004,Château de Brague,France,3.7,278,"32,502",https://www.vivino.com/de-brague-plantier-de-la-reine-bordeaux-superieur/w/2019042?year=2004&price_id=7953655
